Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_Name,Sector
2020-06-15 00:00:00-04:00,101.27780981055147,103.69149798786556,100.57934136584277,103.16986083984375,8786000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-16 00:00:00-04:00,104.79664894671153,105.18567098216776,103.38203256153841,104.4429931640625,8165200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-17 00:00:00-04:00,104.67287612767478,105.30945522198148,103.83294950044551,104.26617431640625,6320800,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-18 00:00:00-04:00,103.85062748091752,106.0609677731525,103.77105846820022,105.45975494384766,6274400,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-19 00:00:00-04:00,106.52956538179423,107.70546810842087,105.06190284518637,105.14147186279297,17506200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-22 00:00:00-04:00,105.01769963698166,105.28294320242587,103.74454131552795,104.10704040527344,5695600,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-23 00:00:00-04:00,104.92043889129631,105.3801934824633,104.01862295542836,104.08935546875,5340400,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-24 00:00:00-04:00,103.63844875893444,104.29270767283433,102.80735855382918,102.93113708496094,6547800,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-25 00:00:00-04:00,103.43507303194929,104.35457531945363,102.58630324627357,104.23079681396484,5489300,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-26 00:00:00-04:00,103.96556820104958,104.7436123417978,101.71102503196668,101.87901306152344,23201700,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-29 00:00:00-04:00,103.01071542253543,104.37228604438079,102.86925038604147,104.02747344970703,6866900,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-06-30 00:00:00-04:00,104.30153955749415,106.08749155878837,104.1512380354167,105.71615600585938,7818000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-01 00:00:00-04:00,105.78687729016026,106.44113606334246,105.12377526796381,106.07864379882812,6501200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-02 00:00:00-04:00,106.98046551804556,108.36855889172725,106.56492048180696,106.8743667602539,6150900,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-06 00:00:00-04:00,107.66125410510492,108.22710743684317,106.87437348521631,107.5374755859375,6023300,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-07 00:00:00-04:00,107.24570897584618,108.96977163003866,106.88320994600814,108.05911254882812,6866300,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-08 00:00:00-04:00,107.9972228221705,108.96092790533076,107.86460106194417,108.65148162841797,6494100,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-09 00:00:00-04:00,108.5896045259376,109.61520572468443,107.69662510225959,108.28900146484375,5341000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-10 00:00:00-04:00,108.36856225285295,110.07494520741128,108.28014999132922,109.5356216430664,6752600,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-13 00:00:00-04:00,109.63286112066794,111.03863408594482,109.04932813819076,109.67707061767578,7681500,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-14 00:00:00-04:00,109.62402459099636,111.10053688923398,109.19079982454039,110.59657287597656,6272100,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-15 00:00:00-04:00,111.38348336785752,112.1968870670053,109.86276799832315,110.07495880126953,8145000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-16 00:00:00-04:00,110.5877404702838,110.9767557514376,109.55330289462087,110.30481719970703,3959300,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-17 00:00:00-04:00,110.5965784660425,111.46303478817177,110.36670794307639,111.07401275634766,4868600,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-20 00:00:00-04:00,110.93256418305464,111.25969024255488,110.33135132926881,110.72920989990234,4242100,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-21 00:00:00-04:00,110.95023109116502,111.96698889834875,110.44627381218496,110.57889556884766,5162300,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-22 00:00:00-04:00,110.95907867711838,111.75480250277197,109.81854231791876,111.5249252319336,5929200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-23 00:00:00-04:00,112.21093155828248,113.15402790231212,111.74827565472708,112.24652099609375,6664800,0.791,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-24 00:00:00-04:00,112.98495587875598,113.67893279935474,111.49913280126997,112.06855010986328,6014200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-27 00:00:00-04:00,111.84612801482257,112.67356365195607,111.69487801796777,112.38885498046875,6464600,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-28 00:00:00-04:00,112.43333670632258,114.29284540826156,112.36215784573388,113.77680206298828,7644400,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-29 00:00:00-04:00,113.49209151783268,114.98682041333423,113.31415115731515,114.15937805175781,6702000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-30 00:00:00-04:00,116.25022798228085,117.46913384669148,115.35160665802411,116.92640686035156,10400700,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-07-31 00:00:00-04:00,116.25021575829325,116.73956193648493,115.01351191303394,116.65947723388672,8487000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-03 00:00:00-04:00,116.0811704051835,117.3712550320026,116.0811704051835,116.81072998046875,7769400,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-04 00:00:00-04:00,116.34805832438857,119.15954798594645,116.28577174508736,119.03498840332031,7773700,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-05 00:00:00-04:00,118.85706942478252,119.80016551629834,118.43890212745325,118.72361755371094,5680000,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-06 00:00:00-04:00,118.1986944376369,118.66133666356228,117.54919243127732,118.07413482666016,3974100,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-07 00:00:00-04:00,118.23427963060138,118.90156618436939,117.84280268023406,118.82149505615234,4934900,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-10 00:00:00-04:00,118.95495010431175,119.6133444089154,118.50120012301873,119.31084442138672,5812700,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-11 00:00:00-04:00,119.46211601493802,119.88028342812187,118.14532716764387,118.53680419921875,5329900,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-12 00:00:00-04:00,119.01720737092428,120.97457811654401,118.95492078979316,120.52082824707031,5920400,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-13 00:00:00-04:00,120.1827743594656,120.88564364852245,120.04930888555606,120.80557250976562,4989500,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
2020-08-14 00:00:00-04:00,120.65430385285221,120.6809942283128,119.71120771730003,120.20055389404297,5845200,0.0,0.0,The Procter & Gamble Company,Consumer Defensive
