Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_Name,Sector
2020-06-15 00:00:00-04:00,176.8434521319893,182.82191188812118,176.29733629086138,181.0207061767578,32770200,0.0,0.0,Microsoft Corporation,Technology
2020-06-16 00:00:00-04:00,184.80514392400622,187.3823967101177,183.43508843593403,185.45664978027344,42556700,0.0,0.0,Microsoft Corporation,Technology
2020-06-17 00:00:00-04:00,186.85540708593493,188.09134552265965,185.57157607133516,186.09852600097656,25687800,0.0,0.0,Microsoft Corporation,Technology
2020-06-18 00:00:00-04:00,185.8686191262758,188.25425769653995,185.8686191262758,188.0913848876953,23061600,0.0,0.0,Microsoft Corporation,Technology
2020-06-19 00:00:00-04:00,190.26624578943395,190.93690289131283,186.2231227505278,186.97042846679688,44441100,0.0,0.0,Microsoft Corporation,Technology
2020-06-22 00:00:00-04:00,187.58360563324936,192.34529305829906,187.04707994353592,192.16326904296875,32818900,0.0,0.0,Microsoft Corporation,Technology
2020-06-23 00:00:00-04:00,193.61951565174198,195.40155545487048,192.9871756462905,193.4470672607422,30917400,0.0,0.0,Microsoft Corporation,Technology
2020-06-24 00:00:00-04:00,193.15006444100968,194.73089984668712,188.32130478941002,189.5476531982422,36740600,0.0,0.0,Microsoft Corporation,Technology
2020-06-25 00:00:00-04:00,189.50932496716712,192.2015430271898,187.27698387837606,191.94285583496094,27803900,0.0,0.0,Microsoft Corporation,Technology
2020-06-26 00:00:00-04:00,191.35845294251277,191.51175016326752,186.71174606480238,188.10096740722656,54675800,0.0,0.0,Microsoft Corporation,Technology
2020-06-29 00:00:00-04:00,187.57401661320998,190.20875228029834,185.43748960200932,190.12252807617188,26701600,0.0,0.0,Microsoft Corporation,Technology
2020-06-30 00:00:00-04:00,189.58598372582725,195.83269132910735,189.45185232622862,194.97999572753906,34310300,0.0,0.0,Microsoft Corporation,Technology
2020-07-01 00:00:00-04:00,194.6255211499115,197.70098256301688,193.31294846872325,196.12013244628906,32061200,0.0,0.0,Microsoft Corporation,Technology
2020-07-02 00:00:00-04:00,197.05903943197362,199.3009708493296,196.4075482404047,197.61473083496094,29315800,0.0,0.0,Microsoft Corporation,Technology
2020-07-06 00:00:00-04:00,200.0770216548245,202.28062150330317,199.3680330335427,201.86863708496094,31897600,0.0,0.0,Microsoft Corporation,Technology
2020-07-07 00:00:00-04:00,201.62910182230144,205.67222402785154,199.27221954731652,199.5213165283203,33600700,0.0,0.0,Microsoft Corporation,Technology
2020-07-08 00:00:00-04:00,201.26502164187661,204.32130201014382,199.9428590155076,203.90933227539062,33600000,0.0,0.0,Microsoft Corporation,Technology
2020-07-09 00:00:00-04:00,207.2626608673324,207.31056807147002,202.6063642381437,205.3369140625,33121700,0.0,0.0,Microsoft Corporation,Technology
2020-07-10 00:00:00-04:00,204.6662346433912,205.106960437745,202.23270372973718,204.71414184570312,26177600,0.0,0.0,Microsoft Corporation,Technology
2020-07-13 00:00:00-04:00,205.49019605487902,206.7548760681711,197.84467703569644,198.3907928466797,38135600,0.0,0.0,Microsoft Corporation,Technology
2020-07-14 00:00:00-04:00,197.49017541399985,200.09616923090363,193.5620188846188,199.61712646484375,37591800,0.0,0.0,Microsoft Corporation,Technology
2020-07-15 00:00:00-04:00,200.77636217436645,202.4721773251489,196.43623673937142,199.320068359375,32179400,0.0,0.0,Microsoft Corporation,Technology
2020-07-16 00:00:00-04:00,196.79076524869717,197.07819383626625,193.8302844209537,195.372802734375,29940700,0.0,0.0,Microsoft Corporation,Technology
2020-07-17 00:00:00-04:00,195.899771724378,196.4458729364666,192.94886620272644,194.3764190673828,31635300,0.0,0.0,Microsoft Corporation,Technology
2020-07-20 00:00:00-04:00,196.40758503133026,203.40161415385268,194.500989064933,202.73095703125,36884800,0.0,0.0,Microsoft Corporation,Technology
2020-07-21 00:00:00-04:00,204.7045699499503,204.97283274467122,199.3105434190192,200.0003662109375,37990400,0.0,0.0,Microsoft Corporation,Technology
2020-07-22 00:00:00-04:00,200.4315275640437,203.40159911208116,199.65548047819092,202.87464904785156,49605700,0.0,0.0,Microsoft Corporation,Technology
2020-07-23 00:00:00-04:00,198.50578178831807,202.07943741473576,193.67702159409754,194.05067443847656,67457000,0.0,0.0,Microsoft Corporation,Technology
2020-07-24 00:00:00-04:00,192.01950515561995,194.35723624861387,189.23147268229232,192.8626251220703,39827000,0.0,0.0,Microsoft Corporation,Technology
2020-07-27 00:00:00-04:00,193.0255222872974,195.42073647697526,192.4410894402469,195.30577087402344,30160900,0.0,0.0,Microsoft Corporation,Technology
2020-07-28 00:00:00-04:00,195.07582771240598,196.12013760474971,193.2842121522174,193.55247497558594,23251400,0.0,0.0,Microsoft Corporation,Technology
2020-07-29 00:00:00-04:00,194.01234671295202,196.07222504023824,193.54287947526808,195.5069580078125,19632600,0.0,0.0,Microsoft Corporation,Technology
2020-07-30 00:00:00-04:00,192.57522553299125,195.8902084845765,191.20517000040866,195.35366821289062,25079600,0.0,0.0,Microsoft Corporation,Technology
2020-07-31 00:00:00-04:00,195.83268148482023,196.50335306832557,190.66860093102648,196.4171142578125,51044000,0.0,0.0,Microsoft Corporation,Technology
2020-08-03 00:00:00-04:00,202.6542875887838,208.5177672855925,201.6195532977186,207.4638671875,78983000,0.0,0.0,Microsoft Corporation,Technology
2020-08-04 00:00:00-04:00,205.19320244984735,205.76805968906118,201.49499124627997,204.35008239746094,49280100,0.0,0.0,Microsoft Corporation,Technology
2020-08-05 00:00:00-04:00,205.8925948865428,205.98840929669697,202.70218262142487,204.01475524902344,28806400,0.0,0.0,Microsoft Corporation,Technology
2020-08-06 00:00:00-04:00,203.43988216366904,207.3009657603517,202.68300101168293,207.2818145751953,32656800,0.0,0.0,Microsoft Corporation,Technology
2020-08-07 00:00:00-04:00,205.84469315633157,206.65905712955916,202.08898480968202,203.5740203857422,27820400,0.0,0.0,Microsoft Corporation,Technology
2020-08-10 00:00:00-04:00,202.79796736717944,202.99917176588565,197.70095982425147,199.5213165283203,36716500,0.0,0.0,Microsoft Corporation,Technology
2020-08-11 00:00:00-04:00,198.47701588010221,198.9464684665569,194.62550768489723,194.85545349121094,36446500,0.0,0.0,Microsoft Corporation,Technology
2020-08-12 00:00:00-04:00,196.68542324114608,201.46627654377474,196.16806335267663,200.42196655273438,28013100,0.0,0.0,Microsoft Corporation,Technology
2020-08-13 00:00:00-04:00,200.66145750408137,202.49140457345376,199.4255188495774,199.9524688720703,22588900,0.0,0.0,Microsoft Corporation,Technology
2020-08-14 00:00:00-04:00,200.0099573373396,200.80517019031623,198.81235026103033,200.1440887451172,17958900,0.0,0.0,Microsoft Corporation,Technology
2020-08-17 00:00:00-04:00,200.8147563394942,202.3381090011182,200.16325050116794,201.46624755859375,20184800,0.0,0.0,Microsoft Corporation,Technology
2020-08-18 00:00:00-04:00,201.70576542532348,203.45906387306434,200.44110000254938,202.6255340576172,21336200,0.0,0.0,Microsoft Corporation,Technology
2020-08-19 00:00:00-04:00,203.11533676283554,203.70118231666288,200.96403193387363,201.39620971679688,27627600,0.51,0.0,Microsoft Corporation,Technology
2020-08-20 00:00:00-04:00,201.242545019471,206.48634420878187,200.63750197596372,206.08297729492188,26981500,0.0,0.0,Microsoft Corporation,Technology
2020-08-21 00:00:00-04:00,205.39149643815162,207.6868557841031,204.42149605209858,204.5847625732422,36249300,0.0,0.0,Microsoft Corporation,Technology
2020-08-24 00:00:00-04:00,206.28468937804115,206.98579322023295,204.01814061852878,205.22825622558594,25460100,0.0,0.0,Microsoft Corporation,Technology
2020-08-25 00:00:00-04:00,204.66158367149941,208.03258795996646,204.66158367149941,207.89813232421875,23043700,0.0,0.0,Microsoft Corporation,Technology
2020-08-26 00:00:00-04:00,209.25231937365362,213.29560217508455,208.7529064047803,212.392822265625,39600800,0.0,0.0,Microsoft Corporation,Technology
2020-08-27 00:00:00-04:00,214.06393399133884,221.9968467452624,210.71212678794765,217.60781860351562,57602200,0.0,0.0,Microsoft Corporation,Technology
2020-08-28 00:00:00-04:00,219.14443155423294,221.5070259544178,217.60779777645126,219.8455352783203,26292900,0.0,0.0,Microsoft Corporation,Technology
2020-08-31 00:00:00-04:00,218.0111720750018,219.64385193055338,215.42768932110053,216.59938049316406,28774200,0.0,0.0,Microsoft Corporation,Technology
2020-09-01 00:00:00-04:00,216.5801610879219,218.44334254996568,215.54292559396254,218.27047729492188,25725500,0.0,0.0,Microsoft Corporation,Technology
2020-09-02 00:00:00-04:00,218.94276449796857,223.63912796259172,218.34732016667317,222.47703552246094,34080800,0.0,0.0,Microsoft Corporation,Technology
2020-09-03 00:00:00-04:00,220.19129093318827,220.22970055127237,206.44794563306343,208.69528198242188,58400300,0.0,0.0,Microsoft Corporation,Technology
2020-09-04 00:00:00-04:00,206.58239950539593,209.71330358948268,197.0648156953769,205.76605224609375,59664100,0.0,0.0,Microsoft Corporation,Technology
2020-09-08 00:00:00-04:00,198.3229020897147,201.7131180814014,194.193172868314,194.6349639892578,52924300,0.0,0.0,Microsoft Corporation,Technology
2020-09-09 00:00:00-04:00,199.37940866967836,206.33270794359146,198.51503830407134,202.92327880859375,45679000,0.0,0.0,Microsoft Corporation,Technology
2020-09-10 00:00:00-04:00,204.94969453481173,206.23664380972983,196.02757016424147,197.2376708984375,35461500,0.0,0.0,Microsoft Corporation,Technology
2020-09-11 00:00:00-04:00,198.99524704833297,200.36862922213666,193.271260612631,195.95077514648438,33620100,0.0,0.0,Microsoft Corporation,Technology
2020-09-14 00:00:00-04:00,196.15246995222833,200.9160546990378,195.95077912514412,197.27613830566406,30375800,0.0,0.0,Microsoft Corporation,Technology
2020-09-15 00:00:00-04:00,200.16693483087056,201.47308182220445,198.73593092017074,200.51268005371094,21823900,0.0,0.0,Microsoft Corporation,Technology
2020-09-16 00:00:00-04:00,202.2798040655635,202.30861494458284,196.5366059261538,196.9303741455078,26328100,0.0,0.0,Microsoft Corporation,Technology
2020-09-17 00:00:00-04:00,192.1283423992957,196.23886006184514,192.04190977266654,194.87509155273438,34011300,0.0,0.0,Microsoft Corporation,Technology
2020-09-18 00:00:00-04:00,194.7694666209118,195.58579926868694,188.47883258955716,192.45489501953125,55225300,0.0,0.0,Microsoft Corporation,Technology
2020-09-21 00:00:00-04:00,189.38158995270084,194.68301077891633,188.60366701743501,194.5197296142578,39839700,0.0,0.0,Microsoft Corporation,Technology
2020-09-22 00:00:00-04:00,196.93996392585635,199.8595932065508,194.07797105514516,199.20651245117188,33517100,0.0,0.0,Microsoft Corporation,Technology
2020-09-23 00:00:00-04:00,199.66750670828463,199.85959877111094,192.1091500512969,192.64697265625,30803800,0.0,0.0,Microsoft Corporation,Technology
2020-09-24 00:00:00-04:00,191.93630449222357,197.42980392911676,191.31203453305892,195.14404296875,31202500,0.0,0.0,Microsoft Corporation,Technology
2020-09-25 00:00:00-04:00,195.48974878566517,200.76234419545656,194.51973378987617,199.59066772460938,29437300,0.0,0.0,Microsoft Corporation,Technology
2020-09-28 00:00:00-04:00,202.52944946013366,204.15253015113845,199.82111051085798,201.14646911621094,32004900,0.0,0.0,Microsoft Corporation,Technology
2020-09-29 00:00:00-04:00,201.0600763647072,201.75156667374338,198.620648148228,199.05282592773438,24221900,0.0,0.0,Microsoft Corporation,Technology
2020-09-30 00:00:00-04:00,199.50420143456046,203.58590784930948,198.36132129370048,202.00125122070312,33829100,0.0,0.0,Microsoft Corporation,Technology
2020-10-01 00:00:00-04:00,205.03616387095073,205.51636472015986,202.95209394393123,204.0469512939453,27158400,0.0,0.0,Microsoft Corporation,Technology
2020-10-02 00:00:00-04:00,199.7635628498702,202.63516934148143,197.40096811046294,198.02523803710938,33154800,0.0,0.0,Microsoft Corporation,Technology
2020-10-05 00:00:00-04:00,199.01439839726447,202.07808150228533,198.7838967634805,202.0492706298828,21331600,0.0,0.0,Microsoft Corporation,Technology
2020-10-06 00:00:00-04:00,200.55108959675567,201.85722183756158,196.70948280501995,197.75631713867188,28554300,0.0,0.0,Microsoft Corporation,Technology
2020-10-07 00:00:00-04:00,198.8608009861834,201.79002950465292,198.53426788040488,201.5211181640625,25681100,0.0,0.0,Microsoft Corporation,Technology
2020-10-08 00:00:00-04:00,202.1741588890125,202.8272396728094,200.07089145194567,202.24139404296875,19925800,0.0,0.0,Microsoft Corporation,Technology
2020-10-09 00:00:00-04:00,202.86561094591409,207.31227471636583,202.86561094591409,207.26425170898438,26458000,0.0,0.0,Microsoft Corporation,Technology
2020-10-12 00:00:00-04:00,210.12625534154273,214.9954983886826,208.22466431550376,212.63290405273438,40461400,0.0,0.0,Microsoft Corporation,Technology
2020-10-13 00:00:00-04:00,213.90063958076246,216.29204477395663,211.70131177131796,214.03509521484375,28950800,0.0,0.0,Microsoft Corporation,Technology
2020-10-14 00:00:00-04:00,214.1695778878412,215.341269127575,210.45282801933874,212.11431884765625,23421700,0.0,0.0,Microsoft Corporation,Technology
2020-10-15 00:00:00-04:00,208.50321179823604,211.63411601753762,207.4563628234982,210.9618377685547,22733100,0.0,0.0,Microsoft Corporation,Technology
2020-10-16 00:00:00-04:00,211.43242521555936,213.48768423648824,210.6353047125582,210.9618377685547,26057900,0.0,0.0,Microsoft Corporation,Technology
2020-10-19 00:00:00-04:00,211.6917152804522,213.49727494692658,205.25702760179578,205.7372283935547,27625800,0.0,0.0,Microsoft Corporation,Technology
2020-10-20 00:00:00-04:00,207.2546935460719,208.76251662201668,204.65199844390534,206.1502227783203,22753500,0.0,0.0,Microsoft Corporation,Technology
2020-10-21 00:00:00-04:00,204.68078344545265,208.33031244108358,204.68078344545265,206.2942657470703,22724900,0.0,0.0,Microsoft Corporation,Technology
2020-10-22 00:00:00-04:00,205.45872995999608,207.50439028353233,203.3170382585862,206.38072204589844,22351500,0.0,0.0,Microsoft Corporation,Technology
2020-10-23 00:00:00-04:00,206.51515407203826,207.71565606736684,204.71920777648762,207.66763305664062,18879600,0.0,0.0,Microsoft Corporation,Technology
2020-10-26 00:00:00-04:00,205.38191862597685,207.7733095873984,199.8596086030923,201.76119995117188,37111600,0.0,0.0,Microsoft Corporation,Technology
2020-10-27 00:00:00-04:00,203.21136343141566,206.16940200740007,202.0012627362895,204.80563354492188,36700300,0.0,0.0,Microsoft Corporation,Technology
2020-10-28 00:00:00-04:00,199.44656807412971,200.57023601608887,194.0971395989278,194.65415954589844,51195600,0.0,0.0,Microsoft Corporation,Technology
2020-10-29 00:00:00-04:00,195.98919381572253,199.14890915195943,195.31690086137746,196.6134490966797,31432600,0.0,0.0,Microsoft Corporation,Technology
2020-10-30 00:00:00-04:00,195.4416964589993,196.20040716186426,191.7153341171513,194.45248413085938,36953700,0.0,0.0,Microsoft Corporation,Technology
2020-11-02 00:00:00-05:00,196.20043309681742,197.15123594037598,192.19556025111675,194.31805419921875,30842200,0.0,0.0,Microsoft Corporation,Technology
2020-11-03 00:00:00-05:00,195.8162779581689,199.87877254655092,195.07676463678703,198.2556915283203,27512000,0.0,0.0,Microsoft Corporation,Technology
2020-11-04 00:00:00-05:00,205.54517228102782,209.6749024484813,204.00852372653503,207.82131958007812,42311800,0.0,0.0,Microsoft Corporation,Technology
2020-11-05 00:00:00-05:00,213.24757229869556,215.24520945533908,212.39281543088538,214.4480743408203,36080100,0.0,0.0,Microsoft Corporation,Technology
2020-11-06 00:00:00-05:00,213.45887580060662,215.4757252251983,209.3963807274589,214.86106872558594,25231900,0.0,0.0,Microsoft Corporation,Technology
2020-11-09 00:00:00-05:00,215.55254399338546,219.0868149545024,209.25231165082684,209.7421112060547,44395000,0.0,0.0,Microsoft Corporation,Technology
2020-11-10 00:00:00-05:00,206.00613410422966,207.9269372194206,201.41541583128847,202.65432739257812,44045100,0.0,0.0,Microsoft Corporation,Technology
2020-11-11 00:00:00-05:00,203.97968632855515,209.40594926972497,203.79720768779484,207.97496032714844,29440800,0.0,0.0,Microsoft Corporation,Technology
2020-11-12 00:00:00-05:00,208.6088659689868,210.4336233919527,205.96776121468136,206.90895080566406,21593900,0.0,0.0,Microsoft Corporation,Technology
2020-11-13 00:00:00-05:00,207.79248432257955,208.81050764229997,205.67960379897195,207.93653869628906,18621100,0.0,0.0,Microsoft Corporation,Technology
2020-11-16 00:00:00-05:00,206.3614881256041,209.11785069637364,206.02535635667695,208.62803649902344,24953300,0.0,0.0,Microsoft Corporation,Technology
2020-11-17 00:00:00-05:00,207.54278565365732,209.06020724200425,205.6027703741667,205.9677276611328,24154100,0.0,0.0,Microsoft Corporation,Technology
2020-11-18 00:00:00-05:00,205.7270059165811,207.19064241031913,203.10787311428473,203.2523193359375,28372800,0.56,0.0,Microsoft Corporation,Technology
2020-11-19 00:00:00-05:00,203.54119160883235,205.1299971537273,202.14495163509352,204.54261779785156,24792700,0.0,0.0,Microsoft Corporation,Technology
2020-11-20 00:00:00-05:00,204.33079696240046,205.38037200297697,202.21238444489782,202.58792114257812,22843100,0.0,0.0,Microsoft Corporation,Technology
2020-11-23 00:00:00-05:00,203.1271290016807,204.41743292643147,200.4405998035543,202.3182830810547,25683500,0.0,0.0,Microsoft Corporation,Technology
2020-11-24 00:00:00-05:00,201.8175740349854,206.30476641302658,201.11464942330534,205.92922973632812,33979700,0.0,0.0,Microsoft Corporation,Technology
2020-11-25 00:00:00-05:00,207.13284857044923,207.30616638715045,204.58112720502842,205.93882751464844,21012900,0.0,0.0,Microsoft Corporation,Technology
2020-11-27 00:00:00-05:00,206.88248452192116,208.24982332044297,206.10251031017262,207.24838256835938,14512200,0.0,0.0,Microsoft Corporation,Technology
2020-11-30 00:00:00-05:00,206.16034077504278,206.79585422790234,203.02122491772576,206.13145446777344,33064800,0.0,0.0,Microsoft Corporation,Technology
2020-12-01 00:00:00-05:00,206.55512379907677,209.26093033599784,205.43815230875452,208.1920928955078,30904500,0.0,0.0,Microsoft Corporation,Technology
2020-12-02 00:00:00-05:00,206.9113898033444,207.4795067033715,204.90852280838254,207.38320922851562,23724500,0.0,0.0,Microsoft Corporation,Technology
2020-12-03 00:00:00-05:00,206.65137915702488,208.3557443915322,205.72697344034606,206.29510498046875,25120900,0.0,0.0,Microsoft Corporation,Technology
2020-12-04 00:00:00-05:00,206.27589789373448,207.39288414897732,205.27445687422906,206.41070556640625,24666000,0.0,0.0,Microsoft Corporation,Technology
2020-12-07 00:00:00-05:00,206.42028149687246,207.54689136245784,205.0914675157089,206.34324645996094,24620000,0.0,0.0,Microsoft Corporation,Technology
2020-12-08 00:00:00-05:00,206.03512389881018,208.90460927264132,204.99517292529603,207.9994659423828,23284100,0.0,0.0,Microsoft Corporation,Technology
2020-12-09 00:00:00-05:00,207.18101611768634,207.24841259932364,203.37750074554612,203.94561767578125,32440600,0.0,0.0,Microsoft Corporation,Technology
2020-12-10 00:00:00-05:00,203.91673404005607,205.17815170242338,202.5590188964518,202.7130889892578,26733300,0.0,0.0,Microsoft Corporation,Technology
2020-12-11 00:00:00-05:00,202.26051866363272,205.40925825216428,201.35537522834764,205.35147094726562,30979400,0.0,0.0,Microsoft Corporation,Technology
2020-12-14 00:00:00-05:00,205.1974082570739,208.1920776453613,204.9855655587694,206.25660705566406,28798400,0.0,0.0,Microsoft Corporation,Technology
2020-12-15 00:00:00-05:00,207.19061983242744,207.43134881601668,204.3692831973686,206.18919372558594,27000600,0.0,0.0,Microsoft Corporation,Technology
2020-12-16 00:00:00-05:00,206.7862304214941,211.94746125395747,206.75734411421567,211.1482391357422,35023300,0.0,0.0,Microsoft Corporation,Technology
2020-12-17 00:00:00-05:00,211.71634455679995,212.69852302950446,209.83866122143303,211.2830352783203,32515800,0.0,0.0,Microsoft Corporation,Technology
2020-12-18 00:00:00-05:00,210.48382568359375,211.54303926528655,208.00913895972397,210.48382568359375,63354900,0.0,0.0,Microsoft Corporation,Technology
2020-12-21 00:00:00-05:00,209.48237440287488,215.6931795357418,209.222382974235,214.33546447753906,37181900,0.0,0.0,Microsoft Corporation,Technology
2020-12-22 00:00:00-05:00,214.4317766950902,217.26275222199794,213.62293074252594,215.6354217529297,22612200,0.0,0.0,Microsoft Corporation,Technology
2020-12-23 00:00:00-05:00,214.83619087921457,215.26950014371707,212.61185725422715,212.82369995117188,18699600,0.0,0.0,Microsoft Corporation,Technology
2020-12-24 00:00:00-05:00,213.20886763421802,215.31765611091257,212.9970249301617,214.4895477294922,10550600,0.0,0.0,Microsoft Corporation,Technology
2020-12-28 00:00:00-05:00,216.12650290192232,217.64791201293795,214.74954001310914,216.6175994873047,17933500,0.0,0.0,Microsoft Corporation,Technology
2020-12-29 00:00:00-05:00,217.91751805737886,218.75525027736376,215.2887614859926,215.83761596679688,17403200,0.0,0.0,Microsoft Corporation,Technology
2020-12-30 00:00:00-05:00,216.8775680183136,217.26274323665223,213.25700912352386,213.45921325683594,20272300,0.0,0.0,Microsoft Corporation,Technology
2020-12-31 00:00:00-05:00,213.47848272434652,214.73027651255782,211.53338821321609,214.17178344726562,20942100,0.0,0.0,Microsoft Corporation,Technology
2021-01-04 00:00:00-05:00,214.27768184031174,214.73025350519663,206.84396964667044,209.61717224121094,37130100,0.0,0.0,Microsoft Corporation,Technology
2021-01-05 00:00:00-05:00,209.20314651540167,210.4164302044086,207.7009997508537,209.8194122314453,23823000,0.0,0.0,Microsoft Corporation,Technology
2021-01-06 00:00:00-05:00,204.30188646544542,208.46169064840845,204.0804198989151,204.37892150878906,35930700,0.0,0.0,Microsoft Corporation,Technology
2021-01-07 00:00:00-05:00,206.10255291692314,211.2060111195895,205.78480353780907,210.1949462890625,27694500,0.0,0.0,Microsoft Corporation,Technology
2021-01-08 00:00:00-05:00,210.57044263771533,212.39999166936732,208.98163727476947,211.4755859375,22956200,0.0,0.0,Microsoft Corporation,Technology
2021-01-11 00:00:00-05:00,210.36830587272686,210.7919913565979,208.69282637549202,209.42465209960938,23031300,0.0,0.0,Microsoft Corporation,Technology
2021-01-12 00:00:00-05:00,208.4713035292935,209.04905897744794,205.40923785569663,206.9595184326172,23249300,0.0,0.0,Microsoft Corporation,Technology
