Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2020-06-24 00:00:00-04:00,40.517091496823674,40.5681753615804,39.52097724444468,39.97220993041992,12806200,0.0,0.0,MS
2020-06-25 00:00:00-04:00,39.767866592924484,41.5983306377024,39.62313388823244,41.538734436035156,15014300,0.0,0.0,MS
2020-06-26 00:00:00-04:00,41.12156524924499,41.18116146174208,39.68273730106514,40.057342529296875,20082500,0.0,0.0,MS
2020-06-29 00:00:00-04:00,40.50005018155521,40.69586672690027,39.716784000174975,40.21909713745117,9380800,0.0,0.0,MS
2020-06-30 00:00:00-04:00,40.06586333067032,41.31738720331724,40.06586333067032,41.1215705871582,11894300,0.0,0.0,MS
2020-07-01 00:00:00-04:00,41.215212839323414,41.785637843364675,40.22761439364342,40.53411102294922,11363800,0.0,0.0,MS
2020-07-02 00:00:00-04:00,41.59833313377633,41.74306584715294,40.593706748604724,40.68735885620117,7488800,0.0,0.0,MS
2020-07-06 00:00:00-04:00,41.606845903420044,42.03253494386193,41.462113188589626,41.56427764892578,10649600,0.0,0.0,MS
2020-07-07 00:00:00-04:00,41.308871964726016,41.33441227225654,40.34681365882369,40.43195343017578,8750700,0.0,0.0,MS
2020-07-08 00:00:00-04:00,40.55114052502846,41.70901528101727,40.25315623614176,41.64090347290039,12322200,0.0,0.0,MS
2020-07-09 00:00:00-04:00,41.54724928764126,41.76009380576211,40.031797357900636,40.448970794677734,9119900,0.0,0.0,MS
2020-07-10 00:00:00-04:00,40.51708708072668,42.46674386181244,40.45749086888126,42.39863204956055,13386000,0.0,0.0,MS
2020-07-13 00:00:00-04:00,43.445828403649614,43.445828403649614,42.46674542462243,42.7562141418457,14904000,0.0,0.0,MS
2020-07-14 00:00:00-04:00,42.798781795641595,43.06271020246504,41.64090694315815,42.994598388671875,16075600,0.0,0.0,MS
2020-07-15 00:00:00-04:00,44.68883542719746,44.68883542719746,42.96053577128406,43.71826171875,17424200,0.0,0.0,MS
2020-07-16 00:00:00-04:00,43.9140885911232,45.55724550959393,43.70975639655039,44.81654739379883,25026800,0.0,0.0,MS
2020-07-17 00:00:00-04:00,44.935732695286944,45.131549258170686,44.25463090096316,44.620723724365234,16263800,0.0,0.0,MS
2020-07-20 00:00:00-04:00,44.067326067380755,44.33125442984493,43.718261199734314,44.1524658203125,10423600,0.0,0.0,MS
2020-07-21 00:00:00-04:00,44.356800051818475,44.65478435119434,43.86300241658828,44.59518814086914,11951200,0.0,0.0,MS
2020-07-22 00:00:00-04:00,44.271654615215226,44.56963560679487,43.41176429112167,43.4202766418457,13604000,0.0,0.0,MS
2020-07-23 00:00:00-04:00,43.41177386889435,43.63313076179789,42.832836459454406,43.04568099975586,13527000,0.0,0.0,MS
2020-07-24 00:00:00-04:00,43.04567729272768,43.25000621508062,42.62850060065348,42.72215270996094,6860800,0.0,0.0,MS
2020-07-27 00:00:00-04:00,42.49228308088771,43.90557067147309,42.33903475498991,43.692726135253906,12087100,0.0,0.0,MS
2020-07-28 00:00:00-04:00,43.27554880215579,43.607585729394906,42.74769206104529,42.790260314941406,7287900,0.0,0.0,MS
2020-07-29 00:00:00-04:00,42.79877965192274,43.13081660815814,42.466742695687344,43.07122039794922,8074300,0.0,0.0,MS
2020-07-30 00:00:00-04:00,42.31678674490106,42.31678674490106,41.62236504812652,41.96529006958008,9410100,0.35,0.0,MS
2020-07-31 00:00:00-04:00,42.025300024500005,42.03387167807509,41.38231808398509,41.905277252197266,9669900,0.0,0.0,MS
2020-08-03 00:00:00-04:00,42.19676681561978,42.78830908364578,41.76811214506818,42.40251922607422,9912400,0.0,0.0,MS
2020-08-04 00:00:00-04:00,42.436800391970614,42.66827424109905,42.076732140242825,42.23104476928711,6445200,0.0,0.0,MS
2020-08-05 00:00:00-04:00,42.51395802750268,42.83116147601989,42.385360355478994,42.66827392578125,6636100,0.0,0.0,MS
2020-08-06 00:00:00-04:00,42.7197337548939,42.84832821706648,42.213921021445564,42.39395523071289,5701100,0.0,0.0,MS
2020-08-07 00:00:00-04:00,42.18818768616256,43.26839917970492,42.07673983759689,43.16551971435547,6225900,0.0,0.0,MS
2020-08-10 00:00:00-04:00,43.29411891809217,43.577032552089584,43.08836325060537,43.36270523071289,6518300,0.0,0.0,MS
2020-08-11 00:00:00-04:00,44.2714414824369,45.32593128493785,44.21143010695613,44.39146423339844,11792600,0.0,0.0,MS
2020-08-12 00:00:00-04:00,45.120188220395775,45.797460064583795,44.50292449366709,44.905860900878906,8949400,0.0,0.0,MS
2020-08-13 00:00:00-04:00,44.52007436749732,44.97444727199022,44.331465265839626,44.73440170288086,5728700,0.0,0.0,MS
2020-08-14 00:00:00-04:00,44.30574559987662,45.051603787195376,44.28002736698217,44.837276458740234,5782300,0.0,0.0,MS
2020-08-17 00:00:00-04:00,44.75153660536584,44.83726620900003,43.79992296130257,43.96281051635742,7333000,0.0,0.0,MS
2020-08-18 00:00:00-04:00,43.868513565249046,44.03997607249991,43.42271562492223,43.6541862487793,6450000,0.0,0.0,MS
2020-08-19 00:00:00-04:00,43.885658289675156,44.6057981734163,43.842793482266494,44.039974212646484,5957600,0.0,0.0,MS
2020-08-20 00:00:00-04:00,43.491296294512885,43.78278155983539,43.29411556655577,43.551307678222656,5186300,0.0,0.0,MS
2020-08-21 00:00:00-04:00,43.37127591044286,44.082840900835855,43.29411794566528,43.808502197265625,6408500,0.0,0.0,MS
2020-08-24 00:00:00-04:00,43.988543467629384,44.98302217245539,43.859945758318666,44.89728927612305,7728500,0.0,0.0,MS
2020-08-25 00:00:00-04:00,45.27451232259102,45.34309537661815,44.45149278163389,44.622955322265625,8425500,0.0,0.0,MS
2020-08-26 00:00:00-04:00,44.57151168656568,44.674387886261826,44.245733238756536,44.33146286010742,5920800,0.0,0.0,MS
2020-08-27 00:00:00-04:00,44.374320232314744,45.325933913517545,44.305737200805694,45.10303497314453,8910100,0.0,0.0,MS
2020-08-28 00:00:00-04:00,45.43739842980741,45.43739842980741,44.96587891149778,45.34309387207031,8743800,0.0,0.0,MS
2020-08-31 00:00:00-04:00,45.34308810202913,45.34308810202913,44.79441067633504,44.802982330322266,8026600,0.0,0.0,MS
2020-09-01 00:00:00-04:00,44.51148911054788,45.28306864697777,44.31430840021021,45.07731628417969,5568800,0.0,0.0,MS
2020-09-02 00:00:00-04:00,45.10304450482117,45.8403310540106,44.98302172153462,45.6517219543457,7547100,0.0,0.0,MS
2020-09-03 00:00:00-04:00,45.95177600088792,46.62047946170304,44.75154497369796,45.22306442260742,11029600,0.0,0.0,MS
2020-09-04 00:00:00-04:00,45.8146133963862,46.088952144179615,44.374333335282856,45.188777923583984,9413000,0.0,0.0,MS
2020-09-08 00:00:00-04:00,44.828709693444225,44.828709693444225,42.94262834327384,43.01121139526367,10946600,0.0,0.0,MS
2020-09-09 00:00:00-04:00,43.371267926664885,44.26287018432975,43.23409860012988,43.77420425415039,8808100,0.0,0.0,MS
2020-09-10 00:00:00-04:00,44.005684728267454,44.22858369104027,43.01120287326122,43.11408233642578,8609100,0.0,0.0,MS
2020-09-11 00:00:00-04:00,43.174094638322224,43.679907229976926,42.916902515699135,43.16551971435547,8969700,0.0,0.0,MS
