Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2020-06-24 00:00:00-04:00,129.08191750638073,129.54285480846798,124.79786088496199,125.0418930053711,3371200,0.0,0.0,HON
2020-06-25 00:00:00-04:00,124.75268256798307,129.06385285062382,124.53576356944608,128.75656127929688,4019000,0.0,0.0,HON
2020-06-26 00:00:00-04:00,128.6209733539825,128.6209733539825,124.3007702328288,124.91536712646484,10255300,0.0,0.0,HON
2020-06-29 00:00:00-04:00,126.6326076164259,129.51575889540885,125.88244491758213,129.46153259277344,2971200,0.0,0.0,HON
2020-06-30 00:00:00-04:00,128.5757505885609,131.52217417021745,128.3588454450899,130.68162536621094,3688000,0.0,0.0,HON
2020-07-01 00:00:00-04:00,131.25107653608103,132.3898703252398,129.21750733263937,130.2478485107422,2609500,0.0,0.0,HON
2020-07-02 00:00:00-04:00,131.57644305331468,132.9954152266417,130.6455214018202,131.0703125,2758500,0.0,0.0,HON
2020-07-06 00:00:00-04:00,133.08578319190812,134.034784743671,132.07352222523912,133.0586700439453,2336700,0.0,0.0,HON
2020-07-07 00:00:00-04:00,131.95603759448989,132.0464239585665,130.38340588030786,131.02511596679688,2622000,0.0,0.0,HON
2020-07-08 00:00:00-04:00,130.53708881277365,131.89280191357471,130.0671182007019,131.58551025390625,3587800,0.0,0.0,HON
2020-07-09 00:00:00-04:00,130.81722878574905,131.5221982129383,127.73523892602452,127.7713851928711,3167200,0.0,0.0,HON
2020-07-10 00:00:00-04:00,128.00639704893237,129.35306283276998,127.3466069412972,128.7475128173828,2325000,0.0,0.0,HON
2020-07-13 00:00:00-04:00,129.7688700002588,131.8476330119417,128.56680263354204,129.68753051757812,2585700,0.0,0.0,HON
2020-07-14 00:00:00-04:00,129.68747699667608,134.04382647175748,128.60289584441938,133.85403442382812,2649800,0.0,0.0,HON
2020-07-15 00:00:00-04:00,136.65585166372074,138.00253138436688,136.35759318367062,137.3156280517578,2984600,0.0,0.0,HON
2020-07-16 00:00:00-04:00,136.48412071550004,138.74364203329802,135.79723119965797,138.35501098632812,3697600,0.0,0.0,HON
2020-07-17 00:00:00-04:00,138.73457380725492,140.43373782140833,137.79461924494845,140.0902862548828,4886500,0.0,0.0,HON
2020-07-20 00:00:00-04:00,139.29498458221997,139.98188798177287,137.84889901831625,138.6352081298828,4876200,0.0,0.0,HON
2020-07-21 00:00:00-04:00,139.07804055681788,141.91599837202904,139.07804055681788,139.87338256835938,2394000,0.0,0.0,HON
2020-07-22 00:00:00-04:00,139.2859496851291,140.64166264146053,139.10519071582334,139.73785400390625,1798600,0.0,0.0,HON
2020-07-23 00:00:00-04:00,139.511862801884,140.5331706896337,138.16518334402957,138.9424591064453,2625600,0.0,0.0,HON
2020-07-24 00:00:00-04:00,139.1865025828537,139.41245469743626,134.70360656148586,135.05609130859375,4368300,0.0,0.0,HON
2020-07-27 00:00:00-04:00,134.4866914682688,136.4389209045504,133.6913356702974,136.25814819335938,3378300,0.0,0.0,HON
2020-07-28 00:00:00-04:00,136.02319344051728,137.4512126744171,135.047078503762,137.387939453125,3904200,0.0,0.0,HON
2020-07-29 00:00:00-04:00,136.99025021147807,140.47893750824707,136.62871856524296,139.71070861816406,3311500,0.0,0.0,HON
2020-07-30 00:00:00-04:00,138.21943635165982,138.34598278934283,134.69458848686062,134.8120880126953,2749100,0.0,0.0,HON
2020-07-31 00:00:00-04:00,134.59516574739106,135.10129632181904,132.8598550103421,135.0018768310547,4061200,0.0,0.0,HON
2020-08-03 00:00:00-04:00,135.68875947858677,135.7972120734386,133.14001317139488,134.24266052246094,2105400,0.0,0.0,HON
2020-08-04 00:00:00-04:00,133.09483835585797,133.90827430253898,132.1458504379322,133.15811157226562,3078300,0.0,0.0,HON
2020-08-05 00:00:00-04:00,134.47764939919375,136.47507208517888,134.26074420359066,136.31239318847656,4097200,0.0,0.0,HON
2020-08-06 00:00:00-04:00,136.40278122495207,138.1923182467291,135.87857062442671,137.90310668945312,2502700,0.0,0.0,HON
2020-08-07 00:00:00-04:00,137.77656090155003,140.32529353289397,137.25235035104157,140.18972778320312,2520200,0.0,0.0,HON
2020-08-10 00:00:00-04:00,140.23492502229072,144.50090208898285,140.23492502229072,144.09417724609375,2858800,0.0,0.0,HON
2020-08-11 00:00:00-04:00,145.2600741070868,147.54670805046786,144.6997173625332,144.86239624023438,3773700,0.0,0.0,HON
2020-08-12 00:00:00-04:00,146.88695058622787,147.15809587468965,143.69650791681497,144.67262268066406,2669400,0.0,0.0,HON
2020-08-13 00:00:00-04:00,143.3182960871303,145.10886706223985,143.21832834288458,144.49989318847656,2574900,0.9,0.0,HON
2020-08-14 00:00:00-04:00,143.60919963709443,146.2177926860923,143.57284898005398,145.68153381347656,2844700,0.0,0.0,HON
2020-08-17 00:00:00-04:00,145.45428814334608,146.22687474365515,143.65463263329855,144.29995727539062,2817200,0.0,0.0,HON
2020-08-18 00:00:00-04:00,144.50901421287955,145.20887174779392,142.9002239510482,143.045654296875,1869300,0.0,0.0,HON
2020-08-19 00:00:00-04:00,143.21834171170835,143.72733401973926,141.9367628774875,142.5639190673828,2098100,0.0,0.0,HON
2020-08-20 00:00:00-04:00,141.3368878225443,142.71844842284398,141.07330744600768,141.94586181640625,1600300,0.0,0.0,HON
2020-08-21 00:00:00-04:00,141.75501025275196,143.39105332189106,141.75501025275196,143.1547393798828,2507800,0.0,0.0,HON
2020-08-24 00:00:00-04:00,143.70006848041282,144.92710054458692,142.2548770414073,144.85438537597656,2087000,0.0,0.0,HON
2020-08-25 00:00:00-04:00,149.3717215332036,151.78944901980387,148.62641528283126,149.54441833496094,7400500,0.0,0.0,HON
2020-08-26 00:00:00-04:00,149.78984378554193,151.27137222385053,148.46281603344096,150.25338745117188,3466600,0.0,0.0,HON
2020-08-27 00:00:00-04:00,151.05321042093067,153.32550731307055,150.0533942407893,150.87142944335938,4281100,0.0,0.0,HON
2020-08-28 00:00:00-04:00,151.17142171719647,153.334639606157,150.38975078634405,153.04379272460938,13011800,0.0,0.0,HON
2020-08-31 00:00:00-04:00,153.22555026497417,153.23463446115954,149.68985628861134,150.47152709960938,4561900,0.0,0.0,HON
2020-09-01 00:00:00-04:00,148.87183864316273,152.84382415038974,148.6082582324514,152.67112731933594,3974600,0.0,0.0,HON
2020-09-02 00:00:00-04:00,153.36186907883481,157.17932536057342,152.6256470514496,156.76123046875,4111900,0.0,0.0,HON
2020-09-03 00:00:00-04:00,157.57924690500073,157.98827145757173,150.02613394459217,151.1531982421875,3527700,0.0,0.0,HON
2020-09-04 00:00:00-04:00,153.35281009244216,154.2071961453135,149.58988610245774,151.50770568847656,3326500,0.0,0.0,HON
2020-09-08 00:00:00-04:00,150.14432450245448,151.28047319701386,148.42646823104076,149.30812072753906,2796800,0.0,0.0,HON
2020-09-09 00:00:00-04:00,150.19886082437785,152.2893772435404,149.84438297840265,150.6533203125,2807500,0.0,0.0,HON
2020-09-10 00:00:00-04:00,152.06214405363085,152.06214405363085,148.8991099712982,149.30812072753906,2814900,0.0,0.0,HON
2020-09-11 00:00:00-04:00,149.5262760272136,152.19850039809296,149.30814431955315,151.28958129882812,2116700,0.0,0.0,HON
2020-09-14 00:00:00-04:00,152.70747100583662,154.0981159190411,152.12576342037204,153.12557983398438,2134000,0.0,0.0,HON
2020-09-15 00:00:00-04:00,153.8527065221662,154.50712924154024,152.76200661287672,152.97105407714844,1851200,0.0,0.0,HON
2020-09-16 00:00:00-04:00,153.87088154178963,155.75235040827573,153.13465941803503,154.51622009277344,3152000,0.0,0.0,HON
2020-09-17 00:00:00-04:00,152.7346947531682,155.83411089961268,151.52584506704073,154.82521057128906,2661400,0.0,0.0,HON
2020-09-18 00:00:00-04:00,154.04356559161178,154.94340026217338,152.42569111896654,153.33460998535156,4908000,0.0,0.0,HON
2020-09-21 00:00:00-04:00,149.80800698504666,150.1352044469137,144.14543273505984,146.67222595214844,4459600,0.0,0.0,HON
2020-09-22 00:00:00-04:00,146.19960571253202,148.1537757344348,145.5360849520895,147.8629150390625,2501000,0.0,0.0,HON
2020-09-23 00:00:00-04:00,147.5357211790894,148.97180082346054,143.4546703619287,144.3272247314453,2507600,0.0,0.0,HON
2020-09-24 00:00:00-04:00,143.9000446157146,146.26322539671605,142.5639327444516,144.29995727539062,2238300,0.0,0.0,HON
2020-09-25 00:00:00-04:00,143.29105208798748,147.29938757114937,142.8547749204668,146.78131103515625,2593900,0.0,0.0,HON
2020-09-28 00:00:00-04:00,149.46261293075824,151.01685634580753,148.36281505655916,149.64439392089844,2512600,0.0,0.0,HON
2020-09-29 00:00:00-04:00,149.57172436341054,151.08961759091835,148.5810058763733,149.52627563476562,2169300,0.0,0.0,HON
2020-09-30 00:00:00-04:00,150.67147561720373,152.6256455188878,148.17194887974713,149.61712646484375,2883400,0.0,0.0,HON
2020-10-01 00:00:00-04:00,151.0623302772526,151.9167163294338,147.3539392095529,148.7718505859375,2409300,0.0,0.0,HON
2020-10-02 00:00:00-04:00,146.89948544054423,151.78947413519631,146.65408729439133,150.5260772705078,2339900,0.0,0.0,HON
2020-10-05 00:00:00-04:00,151.78038774498333,153.83453967782538,151.55315799656702,153.35281372070312,1750000,0.0,0.0,HON
2020-10-06 00:00:00-04:00,153.7072693677389,155.80686972074045,151.44405640763267,151.68946838378906,2345800,0.0,0.0,HON
2020-10-07 00:00:00-04:00,153.59821853245208,156.5158405987129,153.17102551593374,155.925048828125,2030200,0.0,0.0,HON
2020-10-08 00:00:00-04:00,156.67943868980353,158.03371892511197,155.8614033883207,157.95191955566406,1977900,0.0,0.0,HON
2020-10-09 00:00:00-04:00,158.51545232806222,160.02426104695297,157.48838339086714,158.49728393554688,2636900,0.0,0.0,HON
2020-10-12 00:00:00-04:00,159.11536777396253,160.8604906977465,158.2609816420153,159.38804626464844,3396300,0.0,0.0,HON
2020-10-13 00:00:00-04:00,158.0882665007258,159.00628351745792,154.9888634180535,155.925048828125,2315300,0.0,0.0,HON
2020-10-14 00:00:00-04:00,157.32474193753876,159.02442941830296,157.06116160436108,157.67013549804688,2384600,0.0,0.0,HON
2020-10-15 00:00:00-04:00,155.47964660692784,157.73376133163072,154.8161397709508,156.8884735107422,2436600,0.0,0.0,HON
2020-10-16 00:00:00-04:00,157.51565193334972,160.33329226973612,157.06119247241622,158.93356323242188,3628800,0.0,0.0,HON
2020-10-19 00:00:00-04:00,158.68815204306867,159.2062424882751,155.4705851457414,155.96139526367188,2103500,0.0,0.0,HON
2020-10-20 00:00:00-04:00,156.76122356965502,159.71520961357825,156.76122356965502,157.47926330566406,1580300,0.0,0.0,HON
2020-10-21 00:00:00-04:00,156.8702902259409,159.26075107544878,156.8339395767963,157.12478637695312,1827000,0.0,0.0,HON
