Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2020-06-24 00:00:00-04:00,121.91314069259015,122.9925779889576,117.9795707952277,120.73306274414062,4150100,0.0,0.0,LOW
2020-06-25 00:00:00-04:00,120.15675502660358,120.7605012101832,118.6016127288445,120.54096221923828,4022800,0.0,0.0,LOW
2020-06-26 00:00:00-04:00,120.86113437352354,121.51977929859575,117.94297415575562,118.382080078125,5710700,0.0,0.0,LOW
2020-06-29 00:00:00-04:00,119.2602630597793,122.16012368482274,118.29059524958278,122.14183807373047,3328000,0.0,0.0,LOW
2020-06-30 00:00:00-04:00,122.85534640016922,124.35558979952103,121.78505208098039,123.60546112060547,4462400,0.0,0.0,LOW
2020-07-01 00:00:00-04:00,123.8615961135144,124.67575231669846,123.26699282613058,124.07200622558594,4802300,0.0,0.0,LOW
2020-07-02 00:00:00-04:00,125.54485032167405,126.40473479720947,123.59635765558734,124.14523315429688,3522900,0.0,0.0,LOW
2020-07-06 00:00:00-04:00,125.70946088986413,126.4687323504212,123.73352653167795,124.19091796875,3698700,0.0,0.0,LOW
2020-07-07 00:00:00-04:00,123.04745929359983,125.10572109359217,122.89194785484037,123.51400756835938,2991700,0.0,0.0,LOW
2020-07-08 00:00:00-04:00,124.10859364750888,124.73979607820134,122.965115029147,124.18177795410156,2753700,0.0,0.0,LOW
2020-07-09 00:00:00-04:00,124.71236341903612,125.27038158658719,122.62665937341453,124.05371856689453,3397700,0.0,0.0,LOW
2020-07-10 00:00:00-04:00,124.64835612895122,125.91076143518272,123.33108002153888,125.7186508178711,3252200,0.0,0.0,LOW
2020-07-13 00:00:00-04:00,126.65172529825277,128.79231453565257,124.31902545614535,124.91364288330078,4227000,0.0,0.0,LOW
2020-07-14 00:00:00-04:00,124.49282189444713,128.225138412565,124.227540951743,128.12451171875,4360700,0.0,0.0,LOW
2020-07-15 00:00:00-04:00,130.1553214129742,130.21020615847434,127.26460384313495,129.18565368652344,3496200,0.0,0.0,LOW
2020-07-16 00:00:00-04:00,129.18564931645128,132.58864300715004,128.83802732873556,130.58526611328125,4124800,0.0,0.0,LOW
2020-07-17 00:00:00-04:00,131.99402637505588,132.30506318805902,129.79855286744865,132.08551025390625,3898800,0.0,0.0,LOW
2020-07-20 00:00:00-04:00,131.11587974046208,132.3782850425242,130.7225157000219,131.8202667236328,2769000,0.0,0.0,LOW
2020-07-21 00:00:00-04:00,132.18751324038342,133.99654115261671,131.78346440549458,133.15171813964844,2628300,0.55,0.0,LOW
2020-07-22 00:00:00-04:00,133.29867744656528,136.96263726916845,133.29867744656528,136.40248107910156,4613000,0.0,0.0,LOW
2020-07-23 00:00:00-04:00,137.1003836784321,137.4217760301745,133.51905252901463,134.5291748046875,3664800,0.0,0.0,LOW
2020-07-24 00:00:00-04:00,134.79545976590782,135.5576403200378,133.519040286572,135.01585388183594,3740100,0.0,0.0,LOW
2020-07-27 00:00:00-04:00,135.19955564691523,137.21978670348162,135.19955564691523,136.93511962890625,2791100,0.0,0.0,LOW
2020-07-28 00:00:00-04:00,137.1003943079238,137.54116860240867,135.38318630614356,135.64031982421875,3571600,0.0,0.0,LOW
2020-07-29 00:00:00-04:00,135.94334374365687,137.56871735991896,135.9066183904364,136.55860900878906,2732600,0.0,0.0,LOW
2020-07-30 00:00:00-04:00,135.7872355182134,137.65135894722698,134.89649508027546,137.00856018066406,2574600,0.0,0.0,LOW
2020-07-31 00:00:00-04:00,137.25650281078765,137.66972959132437,134.63019867880374,136.7422637939453,3928300,0.0,0.0,LOW
2020-08-03 00:00:00-04:00,137.65135857275402,138.9828873143947,137.28404899627796,137.9911346435547,3136700,0.0,0.0,LOW
2020-08-04 00:00:00-04:00,137.513619746323,138.42272985606414,136.62287931882892,137.44015502929688,2381400,0.0,0.0,LOW
2020-08-05 00:00:00-04:00,137.68804307567706,138.1655565444001,136.5585532666951,137.9818878173828,3039700,0.0,0.0,LOW
2020-08-06 00:00:00-04:00,137.9727902005856,139.80018860595223,137.41263388621445,138.8359832763672,2449900,0.0,0.0,LOW
2020-08-07 00:00:00-04:00,139.5338398896585,141.52652289819852,139.30426792076733,140.2960205078125,2904700,0.0,0.0,LOW
2020-08-10 00:00:00-04:00,140.70924411177919,142.06832022592104,140.5164115089087,141.15921020507812,3065300,0.0,0.0,LOW
2020-08-11 00:00:00-04:00,142.38971611060106,142.72030030713591,140.37866341601088,141.2969512939453,3723000,0.0,0.0,LOW
2020-08-12 00:00:00-04:00,143.37229221394176,145.07111639691885,141.9305735062861,143.83143615722656,3791200,0.0,0.0,LOW
2020-08-13 00:00:00-04:00,143.58349034262662,144.30893158672623,142.4631780325279,142.9774169921875,2272300,0.0,0.0,LOW
2020-08-14 00:00:00-04:00,142.85805030849787,143.32637207673426,141.33368908519546,141.72854614257812,3404900,0.0,0.0,LOW
2020-08-17 00:00:00-04:00,144.40994867747636,145.75065516344262,143.11517340040822,145.4659881591797,5159600,0.0,0.0,LOW
2020-08-18 00:00:00-04:00,146.74238395033277,147.4770169462061,144.17117547075551,145.00682067871094,5741400,0.0,0.0,LOW
2020-08-19 00:00:00-04:00,147.84434752866036,149.57991104786618,143.491657967051,145.3466033935547,9727100,0.0,0.0,LOW
